Export Channel Data with rate of 2048 samples per second.

Client: UwB - PW 	Channel Set: PI MT 1EEG-Physio-HRV FB.chs
Session Date: 2020-07-03		Session Time: 15:03:17
Start Time: 00:00:00.000		End Time: 00:00:47.688

Time,MyoScan-Z - 1B,EEG-Z - 1C,EEG-Z - 1D,Event
10.56689453125,-19.487,4.298,4.278,NM
10.56738281250,-38.118,4.298,4.278,NM
10.56787109375,-27.121,4.298,4.278,NM
10.56835937500,-23.759,4.298,4.278,NM
10.56884765625,-32.602,4.298,4.278,NM
10.56933593750,-21.192,4.298,4.278,NM
10.56982421875,10.867,4.298,4.278,NM
10.57031250000,26.855,4.298,4.278,NM
10.57080078125,16.624,4.889,3.084,NM
10.57128906250,9.038,4.889,3.084,NM
10.57177734375,21.986,4.889,3.084,NM
10.57226562500,37.959,4.889,3.084,NM
10.57275390625,32.085,4.889,3.084,NM
10.57324218750,6.623,4.889,3.084,NM
10.57373046875,-10.548,4.889,3.084,NM
10.57421875000,-3.117,4.889,3.084,NM
10.57470703125,5.720,2.747,3.953,NM
10.57519531250,-18.503,2.747,3.953,NM
10.57568359375,-61.369,2.747,3.953,NM
10.57617187500,-64.581,2.747,3.953,NM
10.57666015625,-13.635,2.747,3.953,NM
10.57714843750,32.870,2.747,3.953,NM
10.57763671875,36.274,2.747,3.953,NM
10.57812500000,33.319,2.747,3.953,NM
10.57861328125,55.259,-1.152,8.997,NM
10.57910156250,63.707,-1.152,8.997,NM
10.57958984375,22.155,-1.152,8.997,NM
10.58007812500,-31.651,-1.152,8.997,NM
10.58056640625,-43.109,-1.152,8.997,NM
10.58105468750,-22.705,-1.152,8.997,NM
10.58154296875,-17.702,-1.152,8.997,NM
10.58203125000,-35.111,-1.152,8.997,NM
10.58251953125,-43.393,0.470,10.824,NM
10.58300781250,-31.865,0.470,10.824,NM
10.58349609375,-19.056,0.470,10.824,NM
10.58398437500,-12.565,0.470,10.824,NM
10.58447265625,-1.129,0.470,10.824,NM
10.58496093750,23.255,0.470,10.824,NM
10.58544921875,53.321,0.470,10.824,NM
10.58593750000,64.065,0.470,10.824,NM
10.58642578125,35.512,5.270,2.872,NM
10.58691406250,-9.541,5.270,2.872,NM
10.58740234375,-27.698,5.270,2.872,NM
10.58789062500,-18.478,5.270,2.872,NM
10.58837890625,-14.730,5.270,2.872,NM
10.58886718750,-17.067,5.270,2.872,NM
10.58935546875,0.451,5.270,2.872,NM
10.58984375000,28.787,5.270,2.872,NM
10.59033203125,31.616,1.426,1.231,NM
10.59082031250,8.164,1.426,1.231,NM
10.59130859375,-5.131,1.426,1.231,NM
10.59179687500,7.314,1.426,1.231,NM
10.59228515625,20.454,1.426,1.231,NM
10.59277343750,9.505,1.426,1.231,NM
10.59326171875,-15.802,1.426,1.231,NM
10.59375000000,-26.405,1.426,1.231,NM
10.59423828125,-12.669,-5.059,10.386,NM
10.59472656250,-0.456,-5.059,10.386,NM
10.59521484375,-20.694,-5.059,10.386,NM
10.59570312500,-58.656,-5.059,10.386,NM
10.59619140625,-60.762,-5.059,10.386,NM
10.59667968750,-12.651,-5.059,10.386,NM
10.59716796875,33.354,-5.059,10.386,NM
10.59765625000,40.129,-5.059,10.386,NM
10.59814453125,37.244,-3.768,10.829,NM
10.59863281250,50.785,-3.768,10.829,NM
10.59912109375,49.031,-3.768,10.829,NM
10.59960937500,7.651,-3.768,10.829,NM
10.60009765625,-36.086,-3.768,10.829,NM
10.60058593750,-42.061,-3.768,10.829,NM
10.60107421875,-26.429,-3.768,10.829,NM
10.60156250000,-24.962,-3.768,10.829,NM
10.60205078125,-36.104,3.820,-0.270,NM
10.60253906250,-33.601,3.820,-0.270,NM
10.60302734375,-13.712,3.820,-0.270,NM
10.60351562500,3.593,3.820,-0.270,NM
10.60400390625,9.068,3.820,-0.270,NM
10.60449218750,13.076,3.820,-0.270,NM
10.60498046875,29.198,3.820,-0.270,NM
10.60546875000,56.037,3.820,-0.270,NM
10.60595703125,66.144,1.702,-2.718,NM
10.60644531250,34.807,1.702,-2.718,NM
10.60693359375,-13.391,1.702,-2.718,NM
10.60742187500,-31.893,1.702,-2.718,NM
10.60791015625,-23.709,1.702,-2.718,NM
10.60839843750,-26.324,1.702,-2.718,NM
10.60888671875,-37.058,1.702,-2.718,NM
10.60937500000,-22.070,1.702,-2.718,NM
10.60986328125,13.155,-8.538,3.975,NM
10.61035156250,28.628,-8.538,3.975,NM
10.61083984375,15.298,-8.538,3.975,NM
10.61132812500,4.315,-8.538,3.975,NM
10.61181640625,15.500,-8.538,3.975,NM
10.61230468750,30.265,-8.538,3.975,NM
10.61279296875,22.126,-8.538,3.975,NM
10.61328125000,-3.607,-8.538,3.975,NM
10.61376953125,-17.513,-11.142,11.003,NM
10.61425781250,-9.176,-11.142,11.003,NM
10.61474609375,-3.773,-11.142,11.003,NM
10.61523437500,-25.911,-11.142,11.003,NM
10.61572265625,-55.204,-11.142,11.003,NM
10.61621093750,-45.191,-11.142,11.003,NM
10.61669921875,4.388,-11.142,11.003,NM
10.61718750000,39.343,-11.142,11.003,NM
10.61767578125,35.314,-4.224,13.806,NM
10.61816406250,30.269,-4.224,13.806,NM
10.61865234375,45.567,-4.224,13.806,NM
10.61914062500,44.128,-4.224,13.806,NM
10.61962890625,3.398,-4.224,13.806,NM
10.62011718750,-37.682,-4.224,13.806,NM
10.62060546875,-41.438,-4.224,13.806,NM
10.62109375000,-24.090,-4.224,13.806,NM
10.62158203125,-16.990,2.744,7.163,NM
10.62207031250,-19.806,2.744,7.163,NM
10.62255859375,-16.823,2.744,7.163,NM
10.62304687500,-8.268,2.744,7.163,NM
10.62353515625,-1.667,2.744,7.163,NM
10.62402343750,5.661,2.744,7.163,NM
10.62451171875,18.999,2.744,7.163,NM
10.62500000000,39.885,2.744,7.163,NM
10.62548828125,64.246,1.245,-0.592,NM
10.62597656250,69.581,1.245,-0.592,NM
10.62646484375,33.803,1.245,-0.592,NM
10.62695312500,-19.561,1.245,-0.592,NM
10.62744140625,-43.816,1.245,-0.592,NM
10.62792968750,-39.237,1.245,-0.592,NM
10.62841796875,-41.310,1.245,-0.592,NM
10.62890625000,-48.804,1.245,-0.592,NM
10.62939453125,-31.433,-3.837,2.963,NM
10.62988281250,3.114,-3.837,2.963,NM
10.63037109375,15.481,-3.837,2.963,NM
10.63085937500,-0.373,-3.837,2.963,NM
10.63134765625,-9.743,-3.837,2.963,NM
10.63183593750,6.844,-3.837,2.963,NM
10.63232421875,24.961,-3.837,2.963,NM
10.63281250000,13.447,-3.837,2.963,NM
10.63330078125,-18.022,-5.362,7.261,NM
10.63378906250,-29.636,-5.362,7.261,NM
10.63427734375,-8.088,-5.362,7.261,NM
10.63476562500,10.837,-5.362,7.261,NM
10.63525390625,-9.734,-5.362,7.261,NM
10.63574218750,-49.240,-5.362,7.261,NM
10.63623046875,-49.567,-5.362,7.261,NM
10.63671875000,-0.450,-5.362,7.261,NM
10.63720703125,41.950,2.970,4.166,NM
10.63769531250,42.490,2.970,4.166,NM
10.63818359375,31.814,2.970,4.166,NM
10.63867187500,35.922,2.970,4.166,NM
10.63916015625,30.658,2.970,4.166,NM
10.63964843750,0.647,2.970,4.166,NM
10.64013671875,-22.512,2.970,4.166,NM
10.64062500000,-14.709,2.970,4.166,NM
10.64111328125,0.594,6.362,6.399,NM
10.64160156250,-5.858,6.362,6.399,NM
10.64208984375,-24.103,6.362,6.399,NM
10.64257812500,-27.117,6.362,6.399,NM
10.64306640625,-13.721,6.362,6.399,NM
10.64355468750,-1.040,6.362,6.399,NM
10.64404296875,7.876,6.362,6.399,NM
10.64453125000,21.880,6.362,6.399,NM
10.64501953125,42.309,1.968,12.107,NM
10.64550781250,57.552,1.968,12.107,NM
10.64599609375,46.768,1.968,12.107,NM
10.64648437500,4.719,1.968,12.107,NM
10.64697265625,-33.829,1.968,12.107,NM
10.64746093750,-32.697,1.968,12.107,NM
10.64794921875,-10.890,1.968,12.107,NM
10.64843750000,-10.494,1.968,12.107,NM
10.64892578125,-24.710,0.410,11.701,NM
10.64941406250,-16.894,0.410,11.701,NM
10.64990234375,8.896,0.410,11.701,NM
10.65039062500,16.916,0.410,11.701,NM
10.65087890625,2.531,0.410,11.701,NM
10.65136718750,-4.871,0.410,11.701,NM
10.65185546875,7.354,0.410,11.701,NM
10.65234375000,18.763,0.410,11.701,NM
10.65283203125,10.622,-2.331,2.108,NM
10.65332031250,-6.889,-2.331,2.108,NM
10.65380859375,-10.223,-2.331,2.108,NM
10.65429687500,3.515,-2.331,2.108,NM
10.65478515625,6.887,-2.331,2.108,NM
10.65527343750,-23.277,-2.331,2.108,NM
10.65576171875,-60.870,-2.331,2.108,NM
10.65625000000,-51.871,-2.331,2.108,NM
10.65673828125,4.197,-5.518,-9.541,NM
10.65722656250,46.086,-5.518,-9.541,NM
10.65771484375,46.288,-5.518,-9.541,NM
10.65820312500,44.076,-5.518,-9.541,NM
10.65869140625,57.687,-5.518,-9.541,NM
10.65917968750,48.031,-5.518,-9.541,NM
10.65966796875,1.713,-5.518,-9.541,NM
10.66015625000,-33.826,-5.518,-9.541,NM
10.66064453125,-29.490,-7.389,-5.050,NM
10.66113281250,-17.070,-7.389,-5.050,NM
10.66162109375,-28.300,-7.389,-5.050,NM
10.66210937500,-47.794,-7.389,-5.050,NM
10.66259765625,-48.332,-7.389,-5.050,NM
10.66308593750,-31.963,-7.389,-5.050,NM
10.66357421875,-14.998,-7.389,-5.050,NM
10.66406250000,-2.371,-7.389,-5.050,NM
10.66455078125,9.667,-5.162,8.508,NM
10.66503906250,28.009,-5.162,8.508,NM
10.66552734375,52.673,-5.162,8.508,NM
10.66601562500,58.719,-5.162,8.508,NM
10.66650390625,23.887,-5.162,8.508,NM
10.66699218750,-22.888,-5.162,8.508,NM
10.66748046875,-35.946,-5.162,8.508,NM
10.66796875000,-24.451,-5.162,8.508,NM
10.66845703125,-25.122,-3.909,7.038,NM
10.66894531250,-28.497,-3.909,7.038,NM
10.66943359375,-3.524,-3.909,7.038,NM
10.66992187500,32.879,-3.909,7.038,NM
10.67041015625,39.538,-3.909,7.038,NM
10.67089843750,19.651,-3.909,7.038,NM
10.67138671875,11.541,-3.909,7.038,NM
10.67187500000,27.593,-3.909,7.038,NM
10.67236328125,40.031,-8.066,5.261,NM
10.67285156250,23.885,-8.066,5.261,NM
10.67333984375,-7.916,-8.066,5.261,NM
10.67382812500,-21.153,-8.066,5.261,NM
10.67431640625,-6.369,-8.066,5.261,NM
10.67480468750,3.747,-8.066,5.261,NM
10.67529296875,-23.536,-8.066,5.261,NM
10.67578125000,-64.432,-8.066,5.261,NM
10.67626953125,-60.065,-4.873,9.181,NM
10.67675781250,-5.476,-4.873,9.181,NM
10.67724609375,39.027,-4.873,9.181,NM
10.67773437500,42.857,-4.873,9.181,NM
10.67822265625,39.685,-4.873,9.181,NM
10.67871093750,47.284,-4.873,9.181,NM
10.67919921875,33.923,-4.873,9.181,NM
10.67968750000,-9.426,-4.873,9.181,NM
10.68017578125,-39.968,-4.334,4.704,NM
10.68066406250,-32.480,-4.334,4.704,NM
10.68115234375,-16.707,-4.334,4.704,NM
10.68164062500,-24.230,-4.334,4.704,NM
10.68212890625,-42.429,-4.334,4.704,NM
10.68261718750,-43.246,-4.334,4.704,NM
10.68310546875,-26.879,-4.334,4.704,NM
10.68359375000,-11.070,-4.334,4.704,NM
10.68408203125,0.047,-11.538,2.519,NM
10.68457031250,14.165,-11.538,2.519,NM
10.68505859375,35.746,-11.538,2.519,NM
10.68554687500,56.677,-11.538,2.519,NM
10.68603515625,52.244,-11.538,2.519,NM
10.68652343750,10.726,-11.538,2.519,NM
10.68701171875,-33.377,-11.538,2.519,NM
10.68750000000,-40.414,-11.538,2.519,NM
10.68798828125,-26.318,-15.351,4.792,NM
10.68847656250,-27.860,-15.351,4.792,NM
10.68896484375,-34.052,-15.351,4.792,NM
10.68945312500,-13.830,-15.351,4.792,NM
10.68994140625,18.735,-15.351,4.792,NM
10.69042968750,27.298,-15.351,4.792,NM
10.69091796875,14.632,-15.351,4.792,NM
10.69140625000,13.509,-15.351,4.792,NM
10.69189453125,33.358,-5.242,0.953,NM
10.69238281250,47.272,-5.242,0.953,NM
10.69287109375,29.815,-5.242,0.953,NM
10.69335937500,-7.151,-5.242,0.953,NM
10.69384765625,-26.771,-5.242,0.953,NM
10.69433593750,-15.905,-5.242,0.953,NM
10.69482421875,-7.653,-5.242,0.953,NM
10.69531250000,-36.469,-5.242,0.953,NM
10.69580078125,-75.777,4.634,-3.499,NM
10.69628906250,-62.481,4.634,-3.499,NM
10.69677734375,5.830,4.634,-3.499,NM
10.69726562500,60.334,4.634,-3.499,NM
10.69775390625,65.318,4.634,-3.499,NM
10.69824218750,56.238,4.634,-3.499,NM
10.69873046875,55.040,4.634,-3.499,NM
10.69921875000,34.975,4.634,-3.499,NM
10.69970703125,-7.444,3.257,0.430,NM
10.70019531250,-29.972,3.257,0.430,NM
10.70068359375,-16.161,3.257,0.430,NM
10.70117187500,-1.334,3.257,0.430,NM
10.70166015625,-11.772,3.257,0.430,NM
10.70214843750,-28.823,3.257,0.430,NM
10.70263671875,-28.191,3.257,0.430,NM
10.70312500000,-16.231,3.257,0.430,NM
10.70361328125,-8.721,-3.131,2.686,NM
10.70410156250,-3.939,-3.131,2.686,NM
10.70458984375,8.793,-3.131,2.686,NM
10.70507812500,34.684,-3.131,2.686,NM
10.70556640625,62.484,-3.131,2.686,NM
10.70605468750,59.968,-3.131,2.686,NM
10.70654296875,13.092,-3.131,2.686,NM
10.70703125000,-36.531,-3.131,2.686,NM
10.70751953125,-44.589,0.516,-4.235,NM
10.70800781250,-31.653,0.516,-4.235,NM
10.70849609375,-37.022,0.516,-4.235,NM
10.70898437500,-43.055,0.516,-4.235,NM
10.70947265625,-15.494,0.516,-4.235,NM
10.70996093750,22.088,0.516,-4.235,NM
10.71044921875,24.854,0.516,-4.235,NM
10.71093750000,2.799,0.516,-4.235,NM
10.71142578125,0.966,4.486,-4.886,NM
10.71191406250,26.736,4.486,-4.886,NM
10.71240234375,41.563,4.486,-4.886,NM
10.71289062500,19.634,4.486,-4.886,NM
10.71337890625,-14.840,4.486,-4.886,NM
10.71386718750,-20.714,4.486,-4.886,NM
10.71435546875,2.577,4.486,-4.886,NM
10.71484375000,10.972,4.486,-4.886,NM
10.71533203125,-23.315,3.978,0.946,NM
10.71582031250,-63.070,3.978,0.946,NM
10.71630859375,-50.423,3.978,0.946,NM
10.71679687500,5.743,3.978,0.946,NM
10.71728515625,41.254,3.978,0.946,NM
10.71777343750,35.948,3.978,0.946,NM
10.71826171875,31.027,3.978,0.946,NM
10.71875000000,42.200,3.978,0.946,NM
10.71923828125,34.479,2.972,2.589,NM
10.71972656250,-2.917,2.972,2.589,NM
10.72021484375,-30.660,2.972,2.589,NM
10.72070312500,-25.665,2.972,2.589,NM
10.72119140625,-13.624,2.972,2.589,NM
10.72167968750,-18.966,2.972,2.589,NM
10.72216796875,-28.690,2.972,2.589,NM
10.72265625000,-24.463,2.972,2.589,NM
10.72314453125,-13.587,-4.839,4.946,NM
10.72363281250,-7.760,-4.839,4.946,NM
10.72412109375,-2.206,-4.839,4.946,NM
10.72460937500,11.329,-4.839,4.946,NM
10.72509765625,34.498,-4.839,4.946,NM
10.72558593750,57.058,-4.839,4.946,NM
10.72607421875,51.159,-4.839,4.946,NM
10.72656250000,5.517,-4.839,4.946,NM
10.72705078125,-40.235,-11.442,5.164,NM
10.72753906250,-45.616,-11.442,5.164,NM
10.72802734375,-31.111,-11.442,5.164,NM
10.72851562500,-34.114,-11.442,5.164,NM
10.72900390625,-39.186,-11.442,5.164,NM
10.72949218750,-14.020,-11.442,5.164,NM
10.72998046875,22.452,-11.442,5.164,NM
10.73046875000,29.438,-11.442,5.164,NM
10.73095703125,11.927,-0.439,-1.771,NM
10.73144531250,7.726,-0.439,-1.771,NM
10.73193359375,25.584,-0.439,-1.771,NM
10.73242187500,35.338,-0.439,-1.771,NM
10.73291015625,15.988,-0.439,-1.771,NM
10.73339843750,-12.919,-0.439,-1.771,NM
10.73388671875,-18.145,-0.439,-1.771,NM
10.73437500000,-0.186,-0.439,-1.771,NM
10.73486328125,2.797,9.118,-4.249,NM
10.73535156250,-31.185,9.118,-4.249,NM
10.73583984375,-63.629,9.118,-4.249,NM
10.73632812500,-41.395,9.118,-4.249,NM
10.73681640625,18.697,9.118,-4.249,NM
10.73730468750,49.617,9.118,-4.249,NM
10.73779296875,37.133,9.118,-4.249,NM
10.73828125000,29.372,9.118,-4.249,NM
10.73876953125,41.030,1.051,4.103,NM
10.73925781250,31.950,1.051,4.103,NM
10.73974609375,-7.624,1.051,4.103,NM
10.74023437500,-32.213,1.051,4.103,NM
10.74072265625,-17.516,1.051,4.103,NM
10.74121093750,4.157,1.051,4.103,NM
10.74169921875,0.143,1.051,4.103,NM
10.74218750000,-17.631,1.051,4.103,NM
10.74267578125,-21.665,-5.759,9.559,NM
10.74316406250,-10.011,-5.759,9.559,NM
10.74365234375,3.230,-5.759,9.559,NM
10.74414062500,13.083,-5.759,9.559,NM
10.74462890625,22.875,-5.759,9.559,NM
10.74511718750,36.966,-5.759,9.559,NM
10.74560546875,50.838,-5.759,9.559,NM
10.74609375000,41.786,-5.759,9.559,NM
10.74658203125,-0.105,2.680,1.779,NM
10.74707031250,-39.902,2.680,1.779,NM
10.74755859375,-43.808,2.680,1.779,NM
10.74804687500,-32.769,2.680,1.779,NM
10.74853515625,-37.042,2.680,1.779,NM
10.74902343750,-36.513,2.680,1.779,NM
10.74951171875,-4.823,2.680,1.779,NM
10.75000000000,30.761,2.680,1.779,NM
10.75048828125,30.642,9.732,-4.894,NM
10.75097656250,6.731,9.732,-4.894,NM
10.75146484375,-0.572,9.732,-4.894,NM
10.75195312500,15.462,9.732,-4.894,NM
10.75244140625,23.084,9.732,-4.894,NM
10.75292968750,2.434,9.732,-4.894,NM
10.75341796875,-24.522,9.732,-4.894,NM
10.75390625000,-24.853,9.732,-4.894,NM
10.75439453125,-2.820,5.389,-1.187,NM
10.75488281250,0.923,5.389,-1.187,NM
10.75537109375,-34.816,5.389,-1.187,NM
10.75585937500,-70.362,5.389,-1.187,NM
10.75634765625,-51.991,5.389,-1.187,NM
10.75683593750,5.210,5.389,-1.187,NM
10.75732421875,37.719,5.389,-1.187,NM
10.75781250000,33.300,5.389,-1.187,NM
10.75830078125,35.049,4.718,4.266,NM
10.75878906250,48.816,4.718,4.266,NM
10.75927734375,34.285,4.718,4.266,NM
10.75976562500,-8.819,4.718,4.266,NM
10.76025390625,-31.131,4.718,4.266,NM
10.76074218750,-15.470,4.718,4.266,NM
10.76123046875,1.889,4.718,4.266,NM
10.76171875000,-4.953,4.718,4.266,NM
10.76220703125,-19.930,10.657,3.818,NM
10.76269531250,-22.855,10.657,3.818,NM
10.76318359375,-16.882,10.657,3.818,NM
10.76367187500,-8.848,10.657,3.818,NM
10.76416015625,3.230,10.657,3.818,NM
10.76464843750,19.600,10.657,3.818,NM
10.76513671875,40.169,10.657,3.818,NM
10.76562500000,59.607,10.657,3.818,NM
10.76611328125,53.462,8.019,-0.155,NM
10.76660156250,10.949,8.019,-0.155,NM
10.76708984375,-30.287,8.019,-0.155,NM
10.76757812500,-36.051,8.019,-0.155,NM
10.76806640625,-29.615,8.019,-0.155,NM
10.76855468750,-39.054,8.019,-0.155,NM
10.76904296875,-40.261,8.019,-0.155,NM
10.76953125000,-7.779,8.019,-0.155,NM
10.77001953125,29.925,5.819,-0.455,NM
10.77050781250,34.932,5.819,-0.455,NM
10.77099609375,16.495,5.819,-0.455,NM
10.77148437500,8.631,5.819,-0.455,NM
10.77197265625,19.898,5.819,-0.455,NM
10.77246093750,28.413,5.819,-0.455,NM
10.77294921875,16.496,5.819,-0.455,NM
10.77343750000,-4.522,5.819,-0.455,NM
10.77392578125,-10.407,10.370,-0.007,NM
10.77441406250,-0.352,10.370,-0.007,NM
10.77490234375,-3.858,10.370,-0.007,NM
10.77539062500,-38.748,10.370,-0.007,NM
10.77587890625,-71.006,10.370,-0.007,NM
10.77636718750,-52.824,10.370,-0.007,NM
10.77685546875,0.459,10.370,-0.007,NM
10.77734375000,30.095,10.370,-0.007,NM
10.77783203125,28.477,7.816,-0.966,NM
10.77832031250,37.018,7.816,-0.966,NM
10.77880859375,54.397,7.816,-0.966,NM
10.77929687500,36.446,7.816,-0.966,NM
10.77978515625,-13.967,7.816,-0.966,NM
10.78027343750,-43.734,7.816,-0.966,NM
10.78076171875,-35.113,7.816,-0.966,NM
10.78125000000,-23.133,7.816,-0.966,NM
10.78173828125,-29.450,8.984,-4.891,NM
10.78222656250,-35.264,8.984,-4.891,NM
10.78271484375,-24.371,8.984,-4.891,NM
10.78320312500,-7.941,8.984,-4.891,NM
10.78369140625,3.173,8.984,-4.891,NM
10.78417968750,14.318,8.984,-4.891,NM
10.78466796875,31.458,8.984,-4.891,NM
10.78515625000,54.666,8.984,-4.891,NM
10.78564453125,73.354,14.302,-9.375,NM
10.78613281250,62.125,14.302,-9.375,NM
10.78662109375,16.517,14.302,-9.375,NM
10.78710937500,-22.660,14.302,-9.375,NM
10.78759765625,-25.612,14.302,-9.375,NM
10.78808593750,-18.443,14.302,-9.375,NM
10.78857421875,-27.346,14.302,-9.375,NM
10.78906250000,-29.453,14.302,-9.375,NM
10.78955078125,-3.928,6.492,-6.686,NM
10.79003906250,22.661,6.492,-6.686,NM
10.79052734375,21.857,6.492,-6.686,NM
10.79101562500,7.386,6.492,-6.686,NM
10.79150390625,5.758,6.492,-6.686,NM
10.79199218750,15.887,6.492,-6.686,NM
10.79248046875,16.104,6.492,-6.686,NM
10.79296875000,-2.485,6.492,-6.686,NM
10.79345703125,-20.568,-8.214,-6.993,NM
10.79394531250,-14.111,-8.214,-6.993,NM
10.79443359375,7.887,-8.214,-6.993,NM
10.79492187500,5.305,-8.214,-6.993,NM
10.79541015625,-37.996,-8.214,-6.993,NM
10.79589843750,-75.847,-8.214,-6.993,NM
10.79638671875,-54.516,-8.214,-6.993,NM
10.79687500000,4.258,-8.214,-6.993,NM
10.79736328125,34.529,-15.807,-15.952,NM
10.79785156250,28.982,-15.807,-15.952,NM
10.79833984375,33.078,-15.807,-15.952,NM
10.79882812500,49.253,-15.807,-15.952,NM
10.79931640625,35.455,-15.807,-15.952,NM
10.79980468750,-7.710,-15.807,-15.952,NM
10.80029296875,-31.752,-15.807,-15.952,NM
10.80078125000,-19.845,-15.807,-15.952,NM
10.80126953125,-6.371,-8.720,-10.863,NM
10.80175781250,-15.787,-8.720,-10.863,NM
10.80224609375,-30.388,-8.720,-10.863,NM
10.80273437500,-28.573,-8.720,-10.863,NM
10.80322265625,-16.439,-8.720,-10.863,NM
10.80371093750,-6.142,-8.720,-10.863,NM
10.80419921875,3.974,-8.720,-10.863,NM
10.80468750000,19.032,-8.720,-10.863,NM
10.80517578125,40.122,4.408,2.779,NM
10.80566406250,56.780,4.408,2.779,NM
10.80615234375,43.788,4.408,2.779,NM
10.80664062500,-1.725,4.408,2.779,NM
10.80712890625,-37.494,4.408,2.779,NM
10.80761718750,-34.409,4.408,2.779,NM
10.80810546875,-21.775,4.408,2.779,NM
10.80859375000,-28.552,4.408,2.779,NM
10.80908203125,-29.786,1.379,10.204,NM
10.80957031250,-0.626,1.379,10.204,NM
10.81005859375,29.294,1.379,10.204,NM
10.81054687500,23.882,1.379,10.204,NM
10.81103515625,-0.069,1.379,10.204,NM
10.81152343750,-1.921,1.379,10.204,NM
10.81201171875,21.522,1.379,10.204,NM
10.81250000000,35.658,1.379,10.204,NM
10.81298828125,20.404,-11.311,7.231,NM
10.81347656250,-2.223,-11.311,7.231,NM
10.81396484375,-1.534,-11.311,7.231,NM
10.81445312500,15.837,-11.311,7.231,NM
10.81494140625,11.919,-11.311,7.231,NM
10.81542968750,-26.281,-11.311,7.231,NM
10.81591796875,-54.122,-11.311,7.231,NM
10.81640625000,-25.371,-11.311,7.231,NM
10.81689453125,31.461,-14.252,1.994,NM
10.81738281250,50.950,-14.252,1.994,NM
10.81787109375,32.220,-14.252,1.994,NM
10.81835937500,25.821,-14.252,1.994,NM
10.81884765625,34.253,-14.252,1.994,NM
10.81933593750,14.830,-14.252,1.994,NM
10.81982421875,-29.306,-14.252,1.994,NM
10.82031250000,-48.872,-14.252,1.994,NM
10.82080078125,-32.377,-8.159,0.235,NM
10.82128906250,-18.084,-8.159,0.235,NM
10.82177734375,-26.721,-8.159,0.235,NM
10.82226562500,-38.203,-8.159,0.235,NM
10.82275390625,-35.187,-8.159,0.235,NM
10.82324218750,-24.765,-8.159,0.235,NM
10.82373046875,-13.825,-8.159,0.235,NM
10.82421875000,0.706,-8.159,0.235,NM
10.82470703125,18.983,0.113,-2.368,NM
10.82519531250,39.253,0.113,-2.368,NM
10.82568359375,55.084,0.113,-2.368,NM
10.82617187500,47.159,0.113,-2.368,NM
10.82666015625,11.015,0.113,-2.368,NM
10.82714843750,-21.973,0.113,-2.368,NM
10.82763671875,-29.576,0.113,-2.368,NM
10.82812500000,-31.850,0.113,-2.368,NM
10.82861328125,-43.382,0.049,-3.548,NM
10.82910156250,-39.178,0.049,-3.548,NM
10.82958984375,-4.295,0.049,-3.548,NM
10.83007812500,30.601,0.049,-3.548,NM
10.83056640625,34.654,0.049,-3.548,NM
10.83105468750,18.754,0.049,-3.548,NM
10.83154296875,10.779,0.049,-3.548,NM
10.83203125000,14.607,0.049,-3.548,NM
10.83251953125,10.418,-4.174,-3.701,NM
10.83300781250,-11.688,-4.174,-3.701,NM
10.83349609375,-32.812,-4.174,-3.701,NM
10.83398437500,-29.830,-4.174,-3.701,NM
10.83447265625,-11.921,-4.174,-3.701,NM
10.83496093750,-14.335,-4.174,-3.701,NM
10.83544921875,-46.781,-4.174,-3.701,NM
10.83593750000,-66.451,-4.174,-3.701,NM
10.83642578125,-34.060,-2.503,-4.376,NM
10.83691406250,20.885,-2.503,-4.376,NM
10.83740234375,43.241,-2.503,-4.376,NM
10.83789062500,39.073,-2.503,-4.376,NM
10.83837890625,50.602,-2.503,-4.376,NM
10.83886718750,68.146,-2.503,-4.376,NM
10.83935546875,47.983,-2.503,-4.376,NM
10.83984375000,0.095,-2.503,-4.376,NM
10.84033203125,-21.625,1.004,-4.392,NM
10.84082031250,-5.544,1.004,-4.392,NM
10.84130859375,7.399,1.004,-4.392,NM
10.84179687500,-5.701,1.004,-4.392,NM
10.84228515625,-21.670,1.004,-4.392,NM
10.84277343750,-18.837,1.004,-4.392,NM
10.84326171875,-8.038,1.004,-4.392,NM
10.84375000000,-3.354,1.004,-4.392,NM
10.84423828125,1.072,0.900,-0.997,NM
10.84472656250,16.400,0.900,-0.997,NM
10.84521484375,43.400,0.900,-0.997,NM
10.84570312500,63.086,0.900,-0.997,NM
10.84619140625,45.017,0.900,-0.997,NM
10.84667968750,-6.727,0.900,-0.997,NM
10.84716796875,-41.434,0.900,-0.997,NM
10.84765625000,-32.882,0.900,-0.997,NM
10.84814453125,-18.021,4.476,6.011,NM
10.84863281250,-26.479,4.476,6.011,NM
10.84912109375,-30.522,4.476,6.011,NM
10.84960937500,-5.995,4.476,6.011,NM
10.85009765625,19.254,4.476,6.011,NM
10.85058593750,17.182,4.476,6.011,NM
10.85107421875,6.562,4.476,6.011,NM
10.85156250000,16.955,4.476,6.011,NM
10.85205078125,41.508,7.523,7.646,NM
10.85253906250,48.507,7.523,7.646,NM
10.85302734375,25.758,7.523,7.646,NM
10.85351562500,-2.082,7.523,7.646,NM
10.85400390625,-5.844,7.523,7.646,NM
10.85449218750,5.658,7.523,7.646,NM
10.85498046875,-5.939,7.523,7.646,NM
10.85546875000,-48.889,7.523,7.646,NM
10.85595703125,-73.565,3.767,5.595,NM
