Export Channel Data with rate of 256 samples per second.

Client: UwB - PW 	Channel Set: PI MT 1EEG-Physio-HRV FB.chs
Session Date: 2020-07-03		Session Time: 15:03:17
Start Time: 00:00:00.000		End Time: 00:00:47.688

Time,EEG-Z - 1C,EEG-Z - 1D,Event
0.30078125000,-1.098,11.125,NM
0.30468750000,2.629,4.543,NM
0.30859375000,-0.425,-5.173,NM
0.31250000000,-5.445,-5.812,NM
0.31640625000,-8.585,-4.104,NM
0.32031250000,-6.066,-5.052,NM
0.32421875000,-3.566,-2.716,NM
0.32812500000,-2.580,-1.937,NM
0.33203125000,-2.103,-2.793,NM
0.33593750000,-1.033,-5.224,NM
0.33984375000,4.641,-12.641,NM
0.34375000000,7.803,-17.321,NM
0.34765625000,8.091,-15.459,NM
0.35156250000,4.429,-11.740,NM
0.35546875000,4.871,-8.539,NM
0.35937500000,3.772,-6.115,NM
0.36328125000,-5.318,-5.422,NM
0.36718750000,-9.768,-3.211,NM
0.37109375000,-0.202,-0.338,NM
0.37500000000,8.528,-0.008,NM
0.37890625000,5.144,-3.604,NM
0.38281250000,-1.419,-12.422,NM
0.38671875000,0.073,-16.118,NM
0.39062500000,8.684,-13.479,NM
0.39453125000,11.206,-17.218,NM
0.39843750000,6.132,-15.756,NM
0.40234375000,8.631,-9.875,NM
0.40625000000,14.541,-8.158,NM
0.41015625000,6.484,-3.948,NM
0.41406250000,-5.418,-5.120,NM
0.41796875000,1.261,-14.741,NM
0.42187500000,14.926,-19.222,NM
0.42578125000,12.888,-15.376,NM
0.42968750000,0.507,-13.005,NM
0.43359375000,-2.265,-11.491,NM
0.43750000000,0.901,-8.110,NM
0.44140625000,1.367,-7.366,NM
0.44531250000,-1.543,-11.391,NM
0.44921875000,0.469,-16.591,NM
0.45312500000,7.994,-21.199,NM
0.45703125000,7.674,-19.219,NM
0.46093750000,-0.516,-19.649,NM
0.46484375000,-5.397,-18.121,NM
0.46875000000,-1.382,-16.029,NM
0.47265625000,0.102,-17.770,NM
0.47656250000,-0.707,-18.502,NM
0.48046875000,3.178,-19.203,NM
0.48437500000,1.083,-22.497,NM
0.48828125000,-5.655,-22.821,NM
0.49218750000,-2.354,-25.897,NM
0.49609375000,4.293,-30.279,NM
0.50000000000,-0.685,-27.446,NM
0.50390625000,-8.799,-24.367,NM
0.50781250000,-5.238,-30.008,NM
0.51171875000,-0.442,-35.931,NM
0.51562500000,-3.597,-31.106,NM
0.51953125000,1.143,-25.352,NM
0.52343750000,2.934,-27.238,NM
0.52734375000,1.619,-31.508,NM
0.53125000000,2.093,-28.450,NM
0.53515625000,-1.270,-20.902,NM
0.53906250000,-9.561,-20.417,NM
0.54296875000,-4.214,-20.112,NM
0.54687500000,6.001,-16.629,NM
0.55078125000,-0.521,-16.533,NM
0.55468750000,-9.550,-20.433,NM
0.55859375000,-8.500,-21.211,NM
0.56250000000,-7.614,-13.146,NM
0.56640625000,-6.771,-7.270,NM
0.57031250000,-3.097,-10.460,NM
0.57421875000,-0.344,-15.528,NM
0.57812500000,2.854,-17.125,NM
0.58203125000,3.561,-18.859,NM
0.58593750000,-1.073,-19.960,NM
0.58984375000,-3.606,-20.079,NM
0.59375000000,-6.525,-9.647,NM
0.59765625000,-8.063,1.673,NM
0.60156250000,-6.596,0.975,NM
0.60546875000,0.848,-2.340,NM
0.60937500000,5.856,-0.130,NM
0.61328125000,2.575,0.089,NM
0.61718750000,-0.666,-4.253,NM
0.62109375000,-1.379,-6.798,NM
0.62500000000,-4.636,-6.239,NM
0.62890625000,-10.499,-3.189,NM
0.63281250000,-12.326,1.647,NM
0.63671875000,-4.504,-1.795,NM
0.64062500000,3.798,-11.143,NM
0.64453125000,-1.402,-8.025,NM
0.64843750000,-5.830,-0.371,NM
0.65234375000,2.482,-3.105,NM
0.65625000000,10.485,-5.311,NM
0.66015625000,7.643,-1.693,NM
0.66406250000,6.461,0.108,NM
0.66796875000,7.432,-0.613,NM
0.67187500000,0.924,3.109,NM
0.67578125000,-5.510,5.030,NM
0.67968750000,-3.711,3.703,NM
0.68359375000,3.062,0.777,NM
0.68750000000,9.924,0.124,NM
0.69140625000,8.906,-0.381,NM
0.69531250000,8.878,-3.375,NM
0.69921875000,2.984,-2.215,NM
0.70312500000,-6.331,4.273,NM
0.70703125000,-4.245,10.935,NM
0.71093750000,0.480,10.988,NM
0.71484375000,-2.187,5.486,NM
0.71875000000,-6.801,3.225,NM
0.72265625000,-5.221,1.384,NM
0.72656250000,1.040,-2.654,NM
0.73046875000,2.306,-0.293,NM
0.73437500000,-3.068,2.583,NM
0.73828125000,-8.094,1.836,NM
0.74218750000,-7.315,3.116,NM
0.74609375000,-3.453,3.568,NM
0.75000000000,-4.486,1.423,NM
0.75390625000,-3.660,1.114,NM
0.75781250000,2.611,4.516,NM
0.76171875000,3.995,5.556,NM
0.76562500000,-0.753,2.606,NM
0.76953125000,-4.450,-1.258,NM
0.77343750000,0.285,-3.197,NM
0.77734375000,3.440,-1.749,NM
0.78125000000,0.696,4.081,NM
0.78515625000,0.886,0.526,NM
0.78906250000,-0.278,-3.404,NM
0.79296875000,1.676,0.569,NM
0.79687500000,9.979,2.816,NM
0.80078125000,13.631,0.869,NM
0.80468750000,6.782,-1.110,NM
0.80859375000,4.505,-3.212,NM
0.81250000000,5.171,-4.921,NM
0.81640625000,-2.448,-2.462,NM
0.82031250000,-4.444,1.469,NM
0.82421875000,-6.679,3.312,NM
0.82812500000,-11.444,1.401,NM
0.83203125000,-11.255,4.755,NM
0.83593750000,-6.595,10.931,NM
0.83984375000,-3.037,9.901,NM
0.84375000000,-3.068,4.951,NM
0.84765625000,-1.825,2.298,NM
0.85156250000,1.958,-0.534,NM
0.85546875000,6.246,0.172,NM
0.85937500000,9.420,-1.825,NM
0.86328125000,12.997,-5.522,NM
0.86718750000,8.680,6.939,NM
0.87109375000,6.605,10.265,NM
0.87500000000,1.464,0.453,NM
0.87890625000,0.618,3.493,NM
0.88281250000,16.271,-6.467,NM
0.88671875000,52.450,-30.819,NM
0.89062500000,104.099,-55.151,NM
0.89453125000,97.043,-49.306,NM
0.89843750000,54.938,-54.437,NM
0.90234375000,19.881,-9.283,NM
0.90625000000,-63.546,44.781,NM
0.91015625000,-138.355,67.343,NM
0.91406250000,-74.179,4.008,NM
0.91796875000,135.205,-102.280,NM
0.92187500000,307.205,-186.364,NM
0.92578125000,338.013,-305.616,NM
0.92968750000,368.937,-295.818,NM
0.93359375000,328.735,-148.806,NM
0.93750000000,-57.076,17.913,NM
0.94140625000,-275.100,107.393,NM
0.94531250000,-160.149,76.860,NM
0.94921875000,-99.429,106.005,NM
0.95312500000,-10.611,82.147,NM
0.95703125000,265.051,-123.641,NM
0.96093750000,290.842,-12.771,NM
0.96484375000,29.284,374.094,NM
0.96875000000,-151.326,405.347,NM
0.97265625000,-283.550,393.834,NM
0.97656250000,-426.255,538.380,NM
0.98046875000,-361.881,502.096,NM
0.98437500000,-160.421,411.390,NM
0.98828125000,-10.434,413.244,NM
0.99218750000,22.889,408.911,NM
0.99609375000,13.502,401.961,NM
1.00000000000,-20.866,408.087,NM
1.00390625000,-87.939,451.630,NM
1.00781250000,29.297,272.630,NM
1.01171875000,145.426,262.023,NM
1.01562500000,49.222,525.901,NM
1.01953125000,-125.222,569.813,NM
1.02343750000,-1.463,288.857,NM
1.02734375000,-77.660,294.424,NM
1.03125000000,-377.217,464.516,NM
1.03515625000,-315.138,459.515,NM
1.03906250000,-44.369,366.869,NM
1.04296875000,9.950,391.239,NM
1.04687500000,-125.144,458.605,NM
1.05078125000,-143.154,409.957,NM
1.05468750000,5.785,316.523,NM
1.05859375000,51.167,271.404,NM
1.06250000000,-15.006,251.604,NM
1.06640625000,-98.233,356.184,NM
1.07031250000,-131.704,408.455,NM
1.07421875000,-85.680,299.921,NM
1.07812500000,-54.492,208.414,NM
1.08203125000,-88.177,243.269,NM
1.08593750000,-85.965,292.024,NM
1.08984375000,-0.528,236.854,NM
1.09375000000,50.806,143.403,NM
1.09765625000,-5.196,118.249,NM
1.10156250000,-75.213,155.737,NM
1.10546875000,-41.511,171.755,NM
1.10937500000,57.665,122.659,NM
1.11328125000,84.436,56.693,NM
1.11718750000,9.919,43.510,NM
1.12109375000,-52.236,69.247,NM
1.12500000000,-13.739,61.049,NM
1.12890625000,67.598,4.053,NM
1.13281250000,74.643,-41.761,NM
1.13671875000,7.162,-36.491,NM
1.14062500000,-33.557,-19.981,NM
1.14453125000,5.299,-52.121,NM
1.14843750000,64.643,-114.428,NM
1.15234375000,65.667,-133.758,NM
1.15625000000,15.520,-105.063,NM
1.16015625000,-2.432,-94.626,NM
1.16406250000,35.703,-141.063,NM
1.16796875000,62.059,-203.986,NM
1.17187500000,37.504,-213.491,NM
1.17578125000,10.308,-176.003,NM
1.17968750000,22.253,-168.893,NM
1.18359375000,52.802,-223.157,NM
1.18750000000,50.634,-276.227,NM
1.19140625000,15.837,-265.018,NM
1.19531250000,4.942,-224.716,NM
1.19921875000,36.313,-224.737,NM
1.20312500000,64.714,-274.094,NM
1.20703125000,44.935,-311.574,NM
1.21093750000,5.912,-295.876,NM
1.21484375000,8.321,-263.265,NM
1.21875000000,50.544,-263.638,NM
1.22265625000,73.652,-296.661,NM
1.22656250000,43.074,-315.899,NM
1.23046875000,-1.498,-294.090,NM
1.23437500000,4.943,-271.077,NM
1.23828125000,52.603,-294.057,NM
1.24218750000,70.412,-335.439,NM
1.24609375000,31.682,-339.170,NM
1.25000000000,-6.560,-315.598,NM
1.25390625000,9.315,-309.503,NM
1.25781250000,57.882,-340.187,NM
1.26171875000,71.426,-369.629,NM
1.26562500000,32.141,-349.824,NM
1.26953125000,-6.134,-303.417,NM
1.27343750000,4.888,-289.619,NM
1.27734375000,43.236,-315.189,NM
1.28125000000,57.807,-331.640,NM
1.28515625000,26.787,-303.589,NM
1.28906250000,-6.864,-262.782,NM
1.29296875000,1.751,-256.913,NM
1.29687500000,32.076,-280.601,NM
1.30078125000,40.670,-287.293,NM
1.30468750000,21.487,-247.368,NM
1.30859375000,11.822,-205.639,NM
1.31250000000,22.919,-208.843,NM
1.31640625000,29.543,-241.980,NM
1.32031250000,17.117,-245.021,NM
1.32421875000,1.747,-205.835,NM
1.32812500000,5.984,-175.659,NM
1.33203125000,26.227,-183.735,NM
1.33593750000,32.493,-208.558,NM
1.33984375000,15.037,-199.703,NM
1.34375000000,2.638,-161.684,NM
1.34765625000,12.443,-139.047,NM
1.35156250000,31.109,-154.071,NM
1.35546875000,31.987,-177.674,NM
1.35937500000,10.797,-171.701,NM
1.36328125000,-3.547,-138.058,NM
1.36718750000,16.860,-126.290,NM
1.37109375000,39.827,-140.005,NM
1.37500000000,24.897,-139.502,NM
1.37890625000,-6.717,-117.034,NM
1.38281250000,-11.831,-94.141,NM
1.38671875000,22.187,-89.953,NM
1.39062500000,48.676,-107.758,NM
1.39453125000,32.065,-117.636,NM
1.39843750000,-3.601,-96.571,NM
1.40234375000,-12.514,-74.510,NM
1.40625000000,10.305,-80.834,NM
1.41015625000,37.018,-99.929,NM
1.41406250000,36.625,-118.064,NM
1.41796875000,21.017,-94.777,NM
1.42187500000,15.433,-61.781,NM
1.42578125000,45.137,-75.003,NM
1.42968750000,94.191,-92.758,NM
1.43359375000,73.520,-89.661,NM
1.43750000000,13.189,-65.153,NM
1.44140625000,66.858,-142.875,NM
1.44531250000,101.236,-123.852,NM
1.44921875000,57.607,-147.123,NM
1.45312500000,154.502,-275.369,NM
1.45703125000,181.841,-226.974,NM
1.46093750000,182.219,-166.775,NM
1.46484375000,153.330,-226.468,NM
1.46875000000,121.482,-210.230,NM
1.47265625000,126.405,39.261,NM
1.47656250000,-18.833,204.219,NM
1.48046875000,-144.619,267.231,NM
1.48437500000,-74.041,265.734,NM
1.48828125000,74.671,125.446,NM
1.49218750000,40.292,130.638,NM
1.49609375000,-95.406,211.358,NM
1.50000000000,-52.100,165.245,NM
1.50390625000,-99.765,386.547,NM
1.50781250000,-208.289,594.912,NM
1.51171875000,-245.128,513.147,NM
1.51562500000,-214.423,375.216,NM
1.51953125000,-113.525,294.445,NM
1.52343750000,-68.817,335.651,NM
1.52734375000,-124.507,350.195,NM
1.53125000000,-47.461,342.665,NM
1.53515625000,41.491,359.159,NM
1.53906250000,47.264,372.389,NM
1.54296875000,96.460,279.598,NM
1.54687500000,-6.881,190.095,NM
1.55078125000,-231.404,315.619,NM
1.55468750000,-183.112,447.690,NM
1.55859375000,-70.458,428.736,NM
1.56250000000,-153.305,401.143,NM
1.56640625000,-108.703,274.581,NM
1.57031250000,65.848,35.842,NM
1.57421875000,15.390,142.293,NM
1.57812500000,-93.923,248.922,NM
1.58203125000,-67.877,223.938,NM
1.58593750000,-86.155,268.637,NM
1.58984375000,-204.231,350.839,NM
1.59375000000,-183.283,310.821,NM
1.59765625000,-90.664,241.545,NM
1.60156250000,-70.382,213.637,NM
1.60546875000,-67.480,187.834,NM
1.60937500000,-45.362,163.860,NM
1.61328125000,-45.256,160.779,NM
1.61718750000,-56.818,147.230,NM
1.62109375000,-48.264,108.892,NM
1.62500000000,-28.449,88.870,NM
1.62890625000,-19.864,108.929,NM
1.63281250000,-23.968,114.329,NM
1.63671875000,-22.651,64.428,NM
1.64062500000,-10.878,7.820,NM
1.64453125000,-3.294,11.637,NM
1.64843750000,-4.436,51.994,NM
1.65234375000,-2.164,46.077,NM
1.65625000000,8.815,-25.029,NM
1.66015625000,12.159,-86.030,NM
1.66406250000,-0.468,-71.916,NM
1.66796875000,-11.221,-27.419,NM
1.67187500000,1.366,-38.298,NM
1.67578125000,24.822,-112.990,NM
1.67968750000,31.038,-171.254,NM
1.68359375000,13.202,-153.536,NM
1.68750000000,-0.515,-112.554,NM
1.69140625000,15.097,-120.175,NM
1.69531250000,43.078,-175.618,NM
1.69921875000,41.625,-210.782,NM
1.70312500000,16.703,-192.500,NM
1.70703125000,5.232,-163.137,NM
1.71093750000,24.374,-177.130,NM
1.71484375000,45.698,-219.899,NM
1.71875000000,37.887,-237.345,NM
1.72265625000,13.823,-223.948,NM
1.72656250000,4.036,-217.859,NM
1.73046875000,17.263,-237.327,NM
1.73437500000,32.357,-251.626,NM
1.73828125000,27.132,-236.193,NM
1.74218750000,13.573,-211.684,NM
1.74609375000,15.199,-214.254,NM
1.75000000000,25.984,-242.471,NM
1.75390625000,31.090,-251.076,NM
1.75781250000,26.954,-219.939,NM
1.76171875000,26.230,-194.452,NM
1.76562500000,33.019,-212.233,NM
1.76953125000,38.647,-250.586,NM
1.77343750000,32.413,-261.106,NM
1.77734375000,17.154,-230.194,NM
1.78125000000,10.462,-195.344,NM
1.78515625000,23.620,-204.114,NM
1.78906250000,37.910,-236.337,NM
1.79296875000,19.468,-232.061,NM
1.79687500000,-10.619,-190.039,NM
1.80078125000,-8.261,-164.298,NM
1.80468750000,24.291,-188.271,NM
1.80859375000,45.837,-226.718,NM
1.81250000000,31.478,-223.673,NM
1.81640625000,1.714,-174.863,NM
1.82031250000,-4.119,-137.828,NM
1.82421875000,18.295,-151.264,NM
1.82812500000,40.655,-186.036,NM
1.83203125000,36.700,-188.011,NM
1.83593750000,11.240,-147.326,NM
1.83984375000,1.107,-117.810,NM
1.84375000000,18.652,-135.915,NM
1.84765625000,34.840,-157.133,NM
1.85156250000,27.832,-139.634,NM
1.85546875000,11.710,-112.389,NM
1.85937500000,-0.456,-105.733,NM
1.86328125000,3.233,-105.116,NM
1.86718750000,21.921,-99.241,NM
1.87109375000,28.292,-91.659,NM
1.87500000000,11.952,-83.507,NM
1.87890625000,-4.311,-77.303,NM
1.88281250000,-0.359,-81.962,NM
1.88671875000,12.851,-85.908,NM
1.89062500000,16.010,-76.301,NM
1.89453125000,0.459,-64.179,NM
1.89843750000,-6.285,-66.203,NM
1.90234375000,6.078,-71.976,NM
1.90625000000,16.086,-64.471,NM
1.91015625000,12.430,-51.964,NM
1.91406250000,3.657,-53.225,NM
1.91796875000,-0.844,-60.932,NM
1.92187500000,-1.315,-58.696,NM
1.92578125000,-1.606,-49.864,NM
1.92968750000,-4.555,-40.691,NM
1.93359375000,-5.880,-32.179,NM
1.93750000000,1.874,-39.413,NM
1.94140625000,3.113,-59.576,NM
1.94531250000,-8.872,-54.534,NM
1.94921875000,-8.926,-27.237,NM
1.95312500000,22.554,-28.209,NM
1.95703125000,34.649,-44.461,NM
1.96093750000,25.322,-54.966,NM
1.96484375000,38.516,-68.446,NM
1.96875000000,30.169,-56.484,NM
1.97265625000,4.004,-19.399,NM
1.97656250000,47.518,-74.277,NM
1.98046875000,147.764,-197.226,NM
1.98437500000,146.734,-135.029,NM
1.98828125000,153.081,-106.056,NM
1.99218750000,196.319,-262.537,NM
1.99609375000,108.488,-221.502,NM
2.00000000000,175.524,-132.811,NM
2.00390625000,204.478,-220.602,NM
2.00781250000,32.189,-129.272,NM
2.01171875000,80.945,76.772,NM
2.01562500000,179.648,193.212,NM
2.01953125000,0.534,268.756,NM
2.02343750000,-120.211,285.235,NM
2.02734375000,-149.568,248.646,NM
2.03125000000,-84.198,258.148,NM
2.03515625000,-43.837,285.908,NM
2.03906250000,-86.009,293.030,NM
2.04296875000,-80.709,389.979,NM
2.04687500000,-79.390,452.943,NM
2.05078125000,-29.449,398.234,NM
2.05468750000,-67.315,244.414,NM
2.05859375000,-179.987,232.789,NM
2.06250000000,-50.858,364.546,NM
2.06640625000,29.012,432.132,NM
2.07031250000,-163.013,448.278,NM
2.07421875000,-184.584,399.016,NM
2.07812500000,45.901,249.132,NM
2.08203125000,179.383,143.159,NM
2.08593750000,47.319,188.281,NM
2.08984375000,-33.434,311.240,NM
2.09375000000,-14.456,363.828,NM
2.09765625000,42.325,249.264,NM
2.10156250000,26.960,149.175,NM
2.10546875000,-122.199,134.707,NM
2.10937500000,-169.825,165.540,NM
2.11328125000,-123.921,299.747,NM
2.11718750000,-103.944,346.110,NM
2.12109375000,-84.205,312.776,NM
2.12500000000,30.633,169.982,NM
2.12890625000,81.635,52.637,NM
2.13281250000,68.750,-16.932,NM
2.13671875000,-19.637,124.272,NM
2.14062500000,-199.686,378.018,NM
2.14453125000,-175.821,359.272,NM
2.14843750000,40.272,48.421,NM
2.15234375000,63.972,-44.607,NM
2.15625000000,-9.302,41.700,NM
2.16015625000,-4.258,79.327,NM
2.16406250000,-55.338,174.653,NM
2.16796875000,-33.210,167.180,NM
2.17187500000,53.579,76.856,NM
2.17578125000,50.663,-16.263,NM
2.17968750000,-33.588,-32.168,NM
2.18359375000,-43.587,48.727,NM
2.18750000000,9.917,75.706,NM
2.19140625000,-25.367,110.042,NM
2.19531250000,-113.248,135.843,NM
2.19921875000,-91.872,103.239,NM
2.20312500000,-91.543,63.508,NM
2.20703125000,-104.173,62.026,NM
2.21093750000,-34.542,113.647,NM
2.21484375000,22.666,158.966,NM
2.21875000000,4.035,50.238,NM
2.22265625000,3.172,-47.046,NM
2.22656250000,-28.253,-59.894,NM
2.23046875000,-161.239,81.602,NM
2.23437500000,-175.590,192.752,NM
2.23828125000,-28.627,23.244,NM
2.24218750000,32.637,-89.688,NM
2.24609375000,-42.896,-64.737,NM
2.25000000000,-109.601,-28.800,NM
2.25390625000,-99.230,8.347,NM
2.25781250000,-76.018,27.045,NM
2.26171875000,-38.518,26.444,NM
2.26562500000,38.901,42.859,NM
2.26953125000,56.200,10.602,NM
2.27343750000,-14.596,-92.443,NM
2.27734375000,-39.005,-160.917,NM
2.28125000000,10.209,-105.771,NM
2.28515625000,-2.008,48.568,NM
2.28906250000,-32.973,-7.145,NM
2.29296875000,-31.757,-118.970,NM
2.29687500000,-31.869,-50.328,NM
2.30078125000,-26.544,49.868,NM
2.30468750000,-13.305,-13.656,NM
2.30859375000,15.819,-112.206,NM
2.31250000000,38.436,-122.089,NM
2.31640625000,16.461,-93.627,NM
2.32031250000,-29.232,-79.008,NM
2.32421875000,-31.069,-71.936,NM
2.32812500000,23.007,-81.367,NM
2.33203125000,69.052,-120.474,NM
2.33593750000,50.498,-160.401,NM
2.33984375000,-6.148,-159.432,NM
2.34375000000,-19.842,-128.520,NM
2.34765625000,19.741,-115.945,NM
2.35156250000,45.995,-139.468,NM
2.35546875000,32.809,-176.395,NM
2.35937500000,9.299,-197.606,NM
2.36328125000,5.164,-195.466,NM
2.36718750000,24.924,-182.606,NM
2.37109375000,40.885,-173.066,NM
2.37500000000,33.780,-176.054,NM
2.37890625000,18.253,-195.126,NM
2.38281250000,11.510,-215.767,NM
2.38671875000,11.621,-215.143,NM
2.39062500000,17.715,-191.996,NM
2.39453125000,29.204,-172.482,NM
2.39843750000,35.700,-187.936,NM
2.40234375000,29.228,-227.642,NM
2.40625000000,21.164,-239.160,NM
2.41015625000,21.071,-208.587,NM
2.41406250000,25.504,-171.494,NM
2.41796875000,29.185,-171.973,NM
2.42187500000,25.867,-210.990,NM
2.42578125000,17.261,-239.385,NM
2.42968750000,12.343,-215.705,NM
2.43359375000,23.481,-166.979,NM
2.43750000000,41.178,-160.267,NM
2.44140625000,43.215,-205.036,NM
2.44531250000,29.235,-236.953,NM
2.44921875000,11.343,-221.351,NM
2.45312500000,19.922,-196.951,NM
2.45703125000,37.996,-183.999,NM
2.46093750000,37.560,-190.953,NM
2.46484375000,13.524,-206.209,NM
2.46875000000,-9.684,-202.056,NM
2.47265625000,-4.417,-178.544,NM
2.47656250000,19.307,-160.093,NM
2.48046875000,28.570,-158.505,NM
2.48437500000,12.924,-163.735,NM
2.48828125000,-4.607,-164.233,NM
2.49218750000,-1.325,-157.650,NM
2.49609375000,15.597,-147.752,NM
2.50000000000,22.023,-136.104,NM
2.50390625000,8.882,-129.956,NM
2.50781250000,-3.824,-136.725,NM
2.51171875000,-1.172,-148.416,NM
2.51562500000,9.417,-145.716,NM
2.51953125000,12.937,-119.964,NM
2.52343750000,9.583,-93.958,NM
2.52734375000,3.969,-98.603,NM
2.53125000000,-3.719,-123.187,NM
2.53515625000,-7.482,-129.877,NM
2.53906250000,-2.427,-105.212,NM
2.54296875000,6.677,-76.747,NM
2.54687500000,5.426,-67.929,NM
2.55078125000,-7.380,-81.000,NM
2.55468750000,-12.972,-96.091,NM
2.55859375000,-3.074,-87.662,NM
2.56250000000,4.045,-58.695,NM
2.56640625000,-3.816,-39.361,NM
2.57031250000,-15.348,-55.112,NM
2.57421875000,-19.347,-81.702,NM
2.57812500000,-11.230,-77.768,NM
2.58203125000,2.140,-45.550,NM
2.58593750000,9.326,-23.422,NM
2.58984375000,0.912,-34.469,NM
2.59375000000,-14.694,-54.084,NM
2.59765625000,-17.436,-55.237,NM
2.60156250000,2.497,-36.712,NM
2.60546875000,16.041,-20.624,NM
2.60937500000,0.185,-25.699,NM
2.61328125000,-23.155,-38.937,NM
2.61718750000,-22.876,-40.861,NM
2.62109375000,-1.769,-31.254,NM
2.62500000000,9.735,-15.184,NM
2.62890625000,-0.509,-3.741,NM
2.63281250000,-16.743,-0.649,NM
2.63671875000,-18.479,-1.502,NM
2.64062500000,-7.005,-0.493,NM
2.64453125000,2.543,4.973,NM
2.64843750000,0.940,10.143,NM
2.65234375000,-9.243,14.418,NM
2.65625000000,-15.332,12.536,NM
2.66015625000,-11.102,5.028,NM
2.66406250000,-4.157,3.263,NM
2.66796875000,-1.221,14.442,NM
2.67187500000,-3.789,30.946,NM
2.67578125000,-11.886,31.974,NM
2.67968750000,-16.628,13.698,NM
2.68359375000,-11.980,-0.022,NM
2.68750000000,-2.164,9.740,NM
2.69140625000,3.952,30.831,NM
2.69531250000,-0.408,39.515,NM
2.69921875000,-8.962,29.562,NM
2.70312500000,-11.562,15.053,NM
2.70703125000,-4.518,15.257,NM
2.71093750000,3.894,29.916,NM
2.71484375000,2.709,40.877,NM
2.71875000000,-4.818,33.764,NM
2.72265625000,-9.266,16.476,NM
2.72656250000,-3.025,7.169,NM
2.73046875000,7.627,22.583,NM
2.73437500000,8.656,43.156,NM
2.73828125000,-3.566,41.456,NM
2.74218750000,-13.008,24.622,NM
2.74609375000,-4.232,14.657,NM
2.75000000000,12.005,24.032,NM
2.75390625000,13.414,38.048,NM
2.75781250000,-1.335,37.382,NM
2.76171875000,-13.827,26.006,NM
2.76562500000,-13.280,20.661,NM
2.76953125000,-0.755,28.904,NM
2.77343750000,8.275,40.203,NM
2.77734375000,2.114,42.728,NM
2.78125000000,-11.742,36.632,NM
2.78515625000,-14.758,29.046,NM
2.78906250000,-0.561,29.278,NM
2.79296875000,16.157,35.137,NM
2.79687500000,10.863,35.629,NM
2.80078125000,-13.327,34.297,NM
2.80468750000,-25.494,33.179,NM
2.80859375000,-13.009,34.440,NM
2.81250000000,6.888,34.955,NM
2.81640625000,9.028,35.245,NM
